drugbank_id,interactant_id,action
DB00254,BE0009998,inhibitor
DB00255,BE0000792,agonist
DB00255,BE0000123,agonist
DB00255,BE0002088,agonist
DB00255,BE0000132,antagonist
DB00256,BE0000019,inhibitor
DB00257,BE0010516,modulator
DB00257,BE0000233,antagonist
DB00257,BE0000233,inhibitor
DB00257,BE0000415,inhibitor
DB00257,BE0004803,inhibitor
DB00257,BE0000956,activator
DB00257,BE0000635,partial agonist
DB00258,BE0004815,binder
DB00259,BE0000803,inhibitor
DB00260,BE0000365,inhibitor
DB00260,BE0000733,inhibitor
DB00260,BE0000806,inhibitor
DB00261,BE0000436,inhibitor
DB00262,BE0004810,other/unknown
DB00262,BE0000648,inhibitor
DB00262,BE0004796,other/unknown
DB00263,BE0000803,inhibitor
DB00264,BE0000172,antagonist
DB00264,BE0000694,antagonist
DB00264,BE0004872,inhibitor
DB00265,BE0009159,inhibitor
DB00266,BE0000713,inhibitor
DB00266,BE0001184,inhibitor
DB00266,BE0001185,inhibitor
DB00267,BE0002393,inhibitor
DB00267,BE0000576,inhibitor
DB00268,BE0000581,agonist
DB00268,BE0000756,agonist
DB00268,BE0000389,agonist
DB00268,BE0004888,antagonist
DB00269,BE0000123,agonist
DB00270,BE0000430,inhibitor
DB00270,BE0000691,inhibitor
DB00270,BE0002354,inhibitor
DB00270,BE0000864,inhibitor
DB00270,BE0002396,inhibitor
DB00270,BE0002359,inhibitor
DB00270,BE0002355,inhibitor
DB00272,BE0000112,agonist
DB00273,BE0000346,antagonist
DB00273,BE0000795,agonist
DB00273,BE0009738,inhibitor
DB00273,BE0009793,antagonist
DB00273,BE0000322,inhibitor
DB00273,BE0000535,inhibitor
DB00273,BE0009739,antagonist
DB00273,BE0000267,inhibitor
DB00273,BE0003625,inhibitor
DB00273,BE0008718,antagonist
DB00274,BE0003577,inhibitor
DB00274,BE0000588,inhibitor
DB00274,BE0000488,inhibitor
DB00274,BE0002393,inhibitor
DB00274,BE0002063,inhibitor
DB00274,BE0003685,inhibitor
DB00275,BE0000062,antagonist
DB00276,BE0004796,intercalation
DB00276,BE0002425,inhibitor
DB00276,BE0000742,inhibitor
DB00276,BE0000090,inhibitor
DB00277,BE0000013,antagonist
DB00277,BE0001096,inhibitor
DB00277,BE0000924,antagonist
DB00277,BE0000241,antagonist
DB00277,BE0000487,inhibitor
DB00277,BE0000182,inhibitor
DB00277,BE0001133,inhibitor
DB00277,BE0000436,inhibitor
DB00277,BE0002366,activator
DB00278,BE0000048,inhibitor
DB00279,BE0000687,agonist
DB00279,BE0000315,agonist
DB00279,BE0009045,antagonist
DB00280,BE0000197,inhibitor
DB00280,BE0000092,antagonist
DB00280,BE0000560,antagonist
DB00280,BE0000045,antagonist
DB00280,BE0003603,inhibitor
DB00280,BE0003604,inhibitor
DB00280,BE0000090,inhibitor
DB00281,BE0000192,blocker
DB00281,BE0000177,inhibitor
DB00281,BE0001143,inhibitor
DB00281,BE0000197,inhibitor
DB00281,BE0000767,antagonist
DB00282,BE0000776,inhibitor
DB00282,BE0004801,antagonist
DB00282,BE0003570,inhibitor
DB00282,BE0001162,activator
DB00282,BE0009991,activator
DB00283,BE0000442,antagonist
DB00284,BE0000837,inhibitor
DB00284,BE0001176,inhibitor
DB00284,BE0002639,inhibitor
DB00284,BE0000876,inhibitor
DB00285,BE0000749,inhibitor
DB00285,BE0000486,inhibitor
DB00285,BE0000647,inhibitor
DB00286,BE0000792,agonist
DB00286,BE0000123,agonist
DB00287,BE0000610,agonist
DB00288,BE0003722,modulator
DB00288,BE0005001,modulator
DB00288,BE0002088,modulator
DB00288,BE0000794,agonist
DB00288,BE0000422,agonist
DB00289,BE0000486,inhibitor
DB00289,BE0000749,binder
DB00289,BE0004956,blocker
DB00289,BE0001028,inhibitor
DB00289,BE0000632,partial agonist
DB00290,BE0004796,cleavage
DB00290,BE0000199,inhibitor
DB00290,BE0000167,inhibitor
DB00291,BE0004796,cross-linking/alkylation
DB00292,BE0003594,modulator
DB00292,BE0000795,agonist
DB00292,BE0000572,agonist
DB00292,BE0004797,positive allosteric modulator
DB00293,BE0000021,inhibitor
DB00293,BE0000324,inhibitor
DB00293,BE0000700,antagonist
DB00294,BE0000557,agonist
DB00295,BE0000770,agonist
DB00295,BE0000770,regulator
DB00295,BE0000632,agonist
DB00295,BE0000420,agonist
DB00295,BE0004024,activator
DB00296,BE0000177,inhibitor
DB00297,BE0000177,inhibitor
DB00297,BE0000064,other/unknown
DB00298,BE0000756,antagonist
DB00298,BE0000501,antagonist
DB00298,BE0000715,antagonist
DB00298,BE0000575,antagonist
DB00299,BE0001260,inhibitor
DB00299,BE0000308,inhibitor
DB00299,BE0000514,inducer
DB00300,BE0002050,modulator
DB00300,BE0004136,inhibitor
DB00300,BE0000312,inhibitor
DB00301,BE0000576,inhibitor
DB00302,BE0000211,inhibitor
DB00303,BE0000588,inhibitor
DB00303,BE0000488,inhibitor
DB00303,BE0000103,inhibitor
DB00303,BE0003579,inhibitor
DB00303,BE0000001,inhibitor
DB00303,BE0002393,inhibitor
DB00303,BE0000744,inhibitor
DB00303,BE0003685,inhibitor
DB00304,BE0000557,agonist
DB00304,BE0000123,agonist
DB00305,BE0004796,cross-linking/alkylation
DB00306,BE0000381,potentiator
DB00306,BE0003594,modulator
DB00306,BE0000523,potentiator
DB00306,BE0000478,potentiator
DB00306,BE0000471,potentiator
DB00306,BE0000764,potentiator
DB00306,BE0004797,positive allosteric modulator
DB00306,BE0000795,potentiator
DB00306,BE0000849,antagonist
DB00306,BE0002341,antagonist
DB00306,BE0000829,antagonist
DB00306,BE0000826,antagonist
DB00307,BE0000412,agonist
DB00307,BE0000078,agonist
DB00307,BE0000707,agonist
DB00308,BE0000430,activator
DB00308,BE0000303,activator
DB00308,BE0000090,inhibitor
DB00308,BE0000691,activator
DB00308,BE0000679,activator
DB00308,BE0000154,inhibitor
DB00308,BE0000680,inhibitor
DB00308,BE0000462,inhibitor
DB00308,BE0000699,inhibitor
DB00308,BE0000708,inhibitor
DB00309,BE0000026,inhibitor
DB00310,BE0000267,inhibitor
DB00310,BE0000502,inhibitor
DB00311,BE0000322,inhibitor
DB00311,BE0000535,inhibitor
DB00311,BE0003629,inhibitor
DB00311,BE0000267,inhibitor
DB00311,BE0003625,inhibitor
DB00312,BE0000795,potentiator
DB00312,BE0000381,potentiator
DB00312,BE0000523,potentiator
DB00312,BE0000478,potentiator
DB00312,BE0000471,potentiator
DB00312,BE0000764,potentiator
DB00312,BE0004797,positive allosteric modulator
DB00312,BE0000849,antagonist
DB00312,BE0002341,antagonist
DB00312,BE0000829,antagonist
DB00312,BE0000826,antagonist
DB00312,BE0004956,antagonist
DB00312,BE0000956,activator
DB00313,BE0000253,inhibitor
DB00313,BE0009446,inhibitor
DB00313,BE0000881,inhibitor
DB00313,BE0000573,inhibitor
DB00313,BE0000162,inhibitor
DB00313,BE0000152,inhibitor
DB00313,BE0004901,inhibitor
DB00313,BE0002366,inhibitor
DB00313,BE0008667,inhibitor
DB00313,BE0009012,regulator
DB00313,BE0001121,inhibitor
DB00313,BE0000404,downregulator
DB00313,BE0003441,downregulator
DB00314,BE0009727,inhibitor
DB00315,BE0000797,agonist
DB00315,BE0000659,agonist
DB00315,BE0000460,agonist
DB00315,BE0000476,agonist
DB00315,BE0000650,agonist
DB00315,BE0000291,agonist
DB00315,BE0000451,agonist
DB00315,BE0000393,agonist
DB00316,BE0000262,inhibitor
DB00316,BE0000749,inhibitor
DB00316,BE0000486,inhibitor
DB00316,BE0000017,inhibitor
DB00316,BE0002480,inhibitor
DB00316,BE0001023,activator
DB00317,BE0000767,antagonist
DB00318,BE0000770,agonist
DB00318,BE0000770,regulator
DB00318,BE0000632,agonist
DB00318,BE0000420,agonist
DB00319,BE0004643,inhibitor
DB00319,BE0003624,inhibitor
DB00319,BE0004644,inhibitor
DB00319,BE0004335,inhibitor
DB00320,BE0000797,agonist
DB00320,BE0000659,agonist
DB00320,BE0000460,agonist
DB00320,BE0000756,agonist
DB00320,BE0000289,agonist
DB00320,BE0000291,agonist
DB00320,BE0000476,agonist
DB00320,BE0000451,agonist
DB00320,BE0000393,agonist
DB00320,BE0000533,agonist
DB00320,BE0004863,agonist
DB00320,BE0004864,agonist
DB00320,BE0000581,agonist
DB00320,BE0000389,agonist
DB00320,BE0000084,agonist
DB00320,BE0001012,agonist
DB00321,BE0000486,inhibitor
DB00321,BE0000749,inhibitor
DB00321,BE0000451,antagonist
DB00321,BE0000291,inhibitor
DB00321,BE0000291,inducer
DB00321,BE0000420,agonist
DB00321,BE0000632,agonist
DB00321,BE0001039,agonist
DB00321,BE0001039,activator
DB00321,BE0003605,agonist
DB00321,BE0000501,antagonist
DB00321,BE0000501,inhibitor
DB00321,BE0000715,antagonist
DB00321,BE0000289,antagonist
DB00321,BE0000289,agonist
DB00321,BE0000442,antagonist
DB00321,BE0000897,inhibitor
DB00321,BE0000781,inhibitor
DB00321,BE0000112,blocker
DB00321,BE0000146,binder
DB00321,BE0000156,agonist
DB00321,BE0000533,antagonist
DB00321,BE0000575,antagonist
DB00321,BE0000650,antagonist
DB00321,BE0000659,binder
DB00321,BE0000770,binder
DB00321,BE0000797,binder
DB00321,BE0000945,antagonist
DB00321,BE0002398,inhibitor
DB00321,BE0004882,antagonist
DB00321,BE0004890,ligand
DB00321,BE0009629,blocker
DB00322,BE0000021,inhibitor
DB00322,BE0000324,inhibitor
DB00323,BE0002089,inhibitor
DB00324,BE0000794,agonist
DB00325,BE0010061,modulator
DB00325,BE0010029,modulator
DB00325,BE0000556,agonist
DB00327,BE0000770,agonist
DB00327,BE0000420,partial agonist
DB00327,BE0000632,agonist
DB00328,BE0000262,inhibitor
DB00328,BE0001640,inhibitor
DB00328,BE0010085,inhibitor
DB00328,BE0000017,inhibitor
DB00328,BE0003560,inhibitor
DB00328,BE0000215,activator
DB00328,BE0000962,inhibitor
DB00328,BE0003561,other/unknown
DB00328,BE0000071,agonist
DB00328,BE0000592,inhibitor
DB00328,BE0009434,inducer
DB00330,BE0000591,inhibitor
DB00330,BE0000122,inhibitor
DB00330,BE0000034,inhibitor
DB00331,BE0003657,modulator
DB00331,BE0000702,activator
DB00331,BE0003887,inhibitor
DB00331,BE0000254,inducer
DB00331,BE0000254,activator
DB00331,BE0000208,inhibitor
DB00332,BE0000045,antagonist
DB00332,BE0000092,antagonist
DB00332,BE0000560,antagonist
DB00333,BE0000770,agonist
DB00333,BE0004956,antagonist
DB00333,BE0000420,agonist
DB00333,BE0002341,agonist
DB00333,BE0000311,antagonist
DB00333,BE0003585,antagonist
DB00333,BE0000849,antagonist
DB00333,BE0000850,antagonist
DB00334,BE0000451,antagonist
DB00334,BE0000756,antagonist
DB00334,BE0000020,antagonist
DB00334,BE0000145,antagonist
DB00334,BE0000581,antagonist
DB00334,BE0000389,antagonist
DB00334,BE0000533,antagonist
DB00334,BE0000311,antagonist
DB00334,BE0000945,antagonist
DB00334,BE0000442,antagonist
DB00334,BE0000501,antagonist
DB00334,BE0000575,antagonist
DB00334,BE0000092,antagonist
DB00334,BE0000560,antagonist
DB00334,BE0000045,antagonist
DB00334,BE0000405,antagonist
DB00334,BE0004889,antagonist
DB00334,BE0004872,inhibitor
DB00334,BE0004958,inhibitor
DB00334,BE0008668,inhibitor
DB00335,BE0000172,antagonist
DB00335,BE0000694,antagonist
DB00336,BE0000298,inhibitor
DB00337,BE0004238,inhibitor
DB00337,BE0002386,potentiator
DB00337,BE0000695,potentiator
DB00338,BE0000349,inhibitor
DB00338,BE0000619,modulator
DB00338,BE0003721,agonist
DB00339,BE0009744,inhibitor
DB00339,BE0000332,inhibitor
DB00340,BE0000092,modulator
DB00340,BE0004890,antagonist
DB00341,BE0000442,antagonist
DB00342,BE0000442,antagonist
DB00342,BE0000045,antagonist
DB00342,BE0000092,binder
DB00342,BE0000247,binder
DB00342,BE0000405,binder
DB00342,BE0000560,binder
DB00342,BE0000090,inhibitor
DB00343,BE0000430,blocker
DB00343,BE0000691,blocker
DB00343,BE0000679,blocker
DB00344,BE0000486,inhibitor
DB00344,BE0000749,inhibitor
DB00345,BE0003645,inhibitor
DB00346,BE0004863,antagonist
DB00346,BE0000501,antagonist
DB00346,BE0000575,antagonist
DB00346,BE0000715,antagonist
DB00347,BE0000483,inhibitor
DB00348,BE0000455,inhibitor
DB00349,BE0004797,positive allosteric modulator
DB00349,BE0003594,modulator
DB00349,BE0000795,antagonist
DB00349,BE0008668,ligand
DB00350,BE0000644,inducer
DB00350,BE0000017,inducer
DB00351,BE0000557,agonist
DB00351,BE0000794,agonist
DB00352,BE0004796,intercalation
DB00353,BE0000020,antagonist
DB00354,BE0000442,antagonist
DB00354,BE0000092,antagonist
DB00355,BE0000790,inhibitor
DB00355,BE0002393,binder
DB00355,BE0001444,potentiator
DB00355,BE0001755,substrate
DB00356,BE0000553,inhibitor
DB00357,BE0003537,inhibitor
DB00357,BE0002090,inhibitor
DB00358,BE0004805,binder
DB00358,BE0009993,binder
DB00358,BE0000924,antagonist
DB00359,BE0002360,inhibitor
DB00359,BE0000803,inhibitor
DB00360,BE0000753,cofactor
DB00360,BE0000263,cofactor
DB00360,BE0000614,cofactor
DB00360,BE0000121,cofactor
DB00361,BE0000143,antagonist
DB00361,BE0000143,inhibitor
DB00362,BE0004669,inhibitor
DB00362,BE0010066,modulator
DB00363,BE0000756,antagonist
DB00363,BE0000451,antagonist
DB00363,BE0000020,antagonist
DB00363,BE0000581,antagonist
DB00363,BE0000389,antagonist
DB00363,BE0000145,binder
DB00363,BE0000291,antagonist
DB00363,BE0000797,antagonist
DB00363,BE0000659,antagonist
DB00363,BE0000476,antagonist
DB00363,BE0000311,antagonist
DB00363,BE0000533,antagonist
DB00363,BE0000945,antagonist
DB00363,BE0000650,antagonist
DB00363,BE0000342,antagonist
DB00363,BE0000442,antagonist
DB00363,BE0000146,agonist
DB00363,BE0000501,antagonist
DB00363,BE0000575,antagonist
DB00363,BE0000289,antagonist
DB00363,BE0000572,antagonist
DB00363,BE0000092,partial agonist
DB00363,BE0000560,partial agonist
DB00363,BE0000045,antagonist
DB00363,BE0000405,partial agonist
DB00363,BE0000247,antagonist
DB00363,BE0000666,unknown
DB00363,BE0000217,positive modulator
DB00363,BE0002340,positive modulator
DB00363,BE0000795,antagonist
DB00363,BE0002344,antagonist
DB00363,BE0003593,antagonist
DB00364,BE0009737,inhibitor
DB00364,BE0001015,agonist
DB00364,BE0001015,inducer
DB00364,BE0000953,inducer
DB00364,BE0009672,binder
DB00365,BE0000366,inhibitor
DB00365,BE0002388,modulator
DB00365,BE0008385,modulator
DB00365,BE0000429,inhibitor
DB00366,BE0000442,antagonist
DB00366,BE0004890,antagonist
DB00367,BE0000557,modulator
DB00367,BE0000539,inhibitor
DB00367,BE0000123,other/unknown
DB00367,BE0000132,binder
DB00367,BE0000685,inhibitor
DB00367,BE0000685,binder
DB00367,BE0000794,binder
DB00368,BE0000501,agonist
DB00368,BE0000575,agonist
DB00368,BE0000715,agonist
DB00368,BE0000289,agonist
DB00368,BE0000572,agonist
DB00368,BE0000342,agonist
DB00368,BE0000172,agonist
DB00368,BE0000694,agonist
DB00368,BE0001012,agonist
DB00368,BE0000753,inhibitor
DB00368,BE0000118,binder
DB00368,BE0004674,binder
DB00369,BE0000308,modulator
DB00369,BE0000343,inhibitor
DB00370,BE0000451,antagonist
DB00370,BE0005582,antagonist
DB00370,BE0000289,antagonist
DB00370,BE0000533,antagonist
DB00370,BE0004863,antagonist
DB00370,BE0000632,agonist
DB00370,BE0000442,antagonist
DB00371,BE0002201,inhibitor
DB00371,BE0003431,stimulator
DB00371,BE0004797,positive allosteric modulator
DB00371,BE0000795,agonist
DB00371,BE0000381,agonist
DB00371,BE0000523,agonist
DB00371,BE0000478,agonist
DB00371,BE0000471,agonist
DB00371,BE0000764,agonist
DB00372,BE0000756,antagonist
DB00373,BE0000172,antagonist
DB00373,BE0000694,antagonist
DB00374,BE0000475,agonist
DB00374,BE0000368,agonist
DB00374,BE0000296,agonist
DB00374,BE0001007,agonist
DB00374,BE0000110,agonist
DB00375,BE0004809,binder
DB00376,BE0000092,antagonist
DB00376,BE0001012,agonist
DB00376,BE0000560,antagonist
DB00376,BE0000045,antagonist
DB00376,BE0000405,antagonist
DB00376,BE0000247,antagonist
DB00377,BE0000311,antagonist
DB00378,BE0000557,agonist
DB00379,BE0000197,inhibitor
DB00379,BE0003721,agonist
DB00380,BE0000742,inhibitor
DB00380,BE0002425,inhibitor
DB00381,BE0000430,inhibitor
DB00381,BE0000691,blocker
DB00381,BE0000012,inhibitor
DB00381,BE0002226,inhibitor
DB00381,BE0000303,inhibitor
DB00381,BE0003563,inhibitor
DB00381,BE0000267,inhibitor
DB00381,BE0000973,inhibitor
DB00381,BE0009351,inhibitor
DB00382,BE0002180,inhibitor
DB00382,BE0000426,inhibitor
DB00383,BE0000247,binder
DB00383,BE0000045,antagonist
DB00383,BE0000092,antagonist
DB00383,BE0000560,antagonist
DB00384,BE0000497,inhibitor
DB00384,BE0000190,inhibitor
DB00384,BE0000024,inhibitor
DB00384,BE0000495,inhibitor
DB00385,BE0004796,intercalation
DB00385,BE0002425,inhibitor
DB00385,BE0000742,inhibitor
DB00387,BE0000045,antagonist
DB00387,BE0000247,antagonist
DB00387,BE0000092,antagonist
DB00387,BE0000560,antagonist
DB00387,BE0000405,antagonist
DB00388,BE0000501,agonist
DB00388,BE0000756,agonist
DB00388,BE0000575,agonist
DB00388,BE0000715,agonist
DB00389,BE0000507,inhibitor
DB00390,BE0005034,inhibitor
DB00390,BE0005047,inhibitor
DB00390,BE0004994,inhibitor
DB00390,BE0005018,inhibitor
DB00390,BE0005026,inhibitor
DB00390,BE0003653,modulator
DB00390,BE0000732,inhibitor
DB00391,BE0000756,antagonist
DB00391,BE0000581,antagonist
DB00391,BE0000322,inhibitor
DB00391,BE0003625,inhibitor
DB00391,BE0000389,antagonist
DB00392,BE0000442,modulator
DB00392,BE0000092,antagonist
DB00392,BE0000641,antagonist
DB00392,BE0000560,antagonist
DB00393,BE0000430,inhibitor
DB00393,BE0002359,inhibitor
DB00393,BE0002357,inhibitor
DB00393,BE0002355,inhibitor
DB00393,BE0000303,inhibitor
DB00393,BE0002354,inhibitor
DB00393,BE0002358,inhibitor
DB00393,BE0002356,inhibitor
DB00393,BE0000668,antagonist
DB00393,BE0003721,agonist
DB00394,BE0000794,agonist
DB00395,BE0000795,activator
DB00395,BE0000795,modulator
DB00395,BE0002346,modulator
DB00395,BE0003592,modulator
DB00395,BE0000471,modulator
DB00395,BE0000523,modulator
DB00396,BE0000557,agonist
DB00396,BE0000668,antagonist
DB00396,BE0000668,agonist
DB00396,BE0000123,agonist
DB00396,BE0000123,inhibitor
DB00396,BE0000123,downregulator
DB00396,BE0000344,substrate
DB00396,BE0000344,inhibitor
DB00396,BE0000632,activator
DB00396,BE0000632,potentiator
DB00396,BE0000925,binder
DB00396,BE0000794,partial agonist
DB00396,BE0000132,agonist
DB00396,BE0000132,potentiator
DB00396,BE0000685,binder
DB00396,BE0000685,potentiator
DB00396,BE0000792,agonist
DB00396,BE0000792,downregulator
DB00397,BE0000020,partial agonist
DB00397,BE0000172,agonist
DB00397,BE0000694,agonist
DB00398,BE0000634,inhibitor
DB00398,BE0000767,inhibitor
DB00398,BE0000036,inhibitor
DB00398,BE0000023,inhibitor
DB00398,BE0000369,inhibitor
DB00398,BE0000029,inhibitor
DB00398,BE0000147,inhibitor
DB00398,BE0000205,inhibitor
DB00398,BE0000453,antagonist
DB00398,BE0002131,inhibitor
DB00398,BE0002411,inhibitor
DB00399,BE0003570,inhibitor
DB00399,BE0004801,antagonist
DB00399,BE0004801,binder
DB00399,BE0000776,inhibitor
DB00400,BE0010210,inhibitor
DB00400,BE0004660,other/unknown
DB00401,BE0000430,inhibitor
DB00401,BE0000691,inhibitor
DB00401,BE0002354,inhibitor
DB00401,BE0002359,inhibitor
DB00401,BE0002355,inhibitor
DB00402,BE0000795,potentiator
DB00402,BE0000736,agonist
DB00402,BE0004797,positive allosteric modulator
DB00402,BE0000381,agonist
DB00402,BE0000523,agonist
DB00402,BE0000471,agonist
DB00403,BE0000402,inducer
DB00403,BE0001158,agonist
DB00404,BE0004797,positive allosteric modulator
DB00404,BE0000736,agonist
DB00404,BE0008668,ligand
DB00405,BE0000442,antagonist
DB00406,BE0004796,intercalation
DB00407,BE0000280,potentiator
DB00407,BE0000775,agonist
DB00408,BE0000451,antagonist
DB00408,BE0000756,antagonist
DB00408,BE0000533,antagonist
DB00408,BE0000291,binder
DB00408,BE0000797,binder
DB00408,BE0000659,binder
DB00408,BE0000476,binder
DB00408,BE0000311,binder
DB00408,BE0004688,binder
DB00408,BE0000945,binder
DB00408,BE0000650,binder
DB00408,BE0000501,binder
DB00408,BE0000575,binder
DB00408,BE0000289,binder
DB00408,BE0000572,binder
DB00408,BE0000342,binder
DB00408,BE0000172,binder
DB00408,BE0000092,binder
DB00408,BE0000560,binder
DB00408,BE0000045,binder
DB00408,BE0000405,binder
DB00408,BE0000247,binder
DB00408,BE0004889,binder
DB00408,BE0000581,binder
DB00408,BE0000389,binder
DB00408,BE0000145,binder
DB00408,BE0000442,binder
DB00408,BE0000112,binder
DB00408,BE0000146,binder
DB00408,BE0000749,binder
DB00408,BE0000486,binder
DB00408,BE0000647,binder
DB00408,BE0000020,antagonist
DB00409,BE0000756,antagonist
DB00409,BE0000389,antagonist
DB00409,BE0000581,antagonist
DB00409,BE0000451,other/unknown
DB00409,BE0000156,antagonist
DB00410,BE0000804,inhibitor
DB00411,BE0000092,agonist
DB00411,BE0000560,agonist
DB00411,BE0000738,agonist
DB00411,BE0000045,agonist
DB00411,BE0000405,agonist
DB00412,BE0000215,agonist
DB00412,BE0000996,inhibitor
DB00413,BE0000581,agonist
DB00413,BE0000756,agonist
DB00413,BE0000389,agonist
DB00413,BE0000291,agonist
DB00413,BE0000289,agonist
DB00414,BE0000644,inhibitor
DB00414,BE0000207,modulator
DB00415,BE0004644,inhibitor
DB00415,BE0004335,inhibitor
DB00415,BE0004643,inhibitor
DB00415,BE0004290,inhibitor
DB00415,BE0003624,inhibitor
DB00416,BE0000849,modulator
DB00416,BE0000850,modulator
DB00416,BE0000738,antagonist
DB00417,BE0003618,inhibitor
DB00417,BE0000576,inhibitor
DB00418,BE0000381,potentiator
DB00418,BE0000523,potentiator
DB00418,BE0000478,potentiator
DB00418,BE0000471,potentiator
DB00418,BE0000764,potentiator
DB00418,BE0000795,potentiator
DB00418,BE0000849,antagonist
DB00418,BE0002341,antagonist
DB00418,BE0000829,antagonist
DB00418,BE0000826,antagonist
DB00418,BE0004956,antagonist
DB00419,BE0000477,inhibitor
DB00420,BE0000756,antagonist
DB00420,BE0000247,binder
DB00420,BE0000451,antagonist
DB00420,BE0000533,antagonist
DB00420,BE0000501,antagonist
DB00420,BE0000092,antagonist
DB00420,BE0000442,antagonist
DB00421,BE0000668,antagonist
