drugbank_id,interactant_id,polypeptide_id,identifier,name
DB00286,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00286,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00286,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00291,BE0003642,P46721,PF07648,Kazal_2
DB00291,BE0003642,P46721,PF03137,OATP
DB00295,BE0001032,P08183,PF00005,ABC_tran
DB00295,BE0001032,P08183,PF00664,ABC_membrane
DB00300,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB00300,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB00300,BE0003651,Q5T3U5,PF00005,ABC_tran
DB00300,BE0003651,Q5T3U5,PF00664,ABC_membrane
DB00300,BE0001188,O15439,PF00005,ABC_tran
DB00300,BE0001188,O15439,PF00664,ABC_membrane
DB00300,BE0001069,Q92887,PF00005,ABC_tran
DB00300,BE0001069,Q92887,PF00664,ABC_membrane
DB00300,BE0001032,P08183,PF00005,ABC_tran
DB00300,BE0001032,P08183,PF00664,ABC_membrane
DB00301,BE0000703,O95342,PF00005,ABC_tran
DB00301,BE0000703,O95342,PF00664,ABC_membrane
DB00311,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB00313,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB00313,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB00313,BE0000106,O76082,PF00083,Sugar_tr
DB00313,BE0000669,P53985,PF07690,MFS_1
DB00313,BE0003646,Q9Y694,PF07690,MFS_1
DB00313,BE0001042,O94956,PF03137,OATP
DB00315,BE0001032,P08183,PF00005,ABC_tran
DB00315,BE0001032,P08183,PF00664,ABC_membrane
DB00316,BE0001032,P08183,PF00005,ABC_tran
DB00316,BE0001032,P08183,PF00664,ABC_membrane
DB00317,BE0001032,P08183,PF00005,ABC_tran
DB00317,BE0001032,P08183,PF00664,ABC_membrane
DB00317,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00317,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00317,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00318,BE0003648,O15245,PF00083,Sugar_tr
DB00319,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB00319,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB00320,BE0001032,P08183,PF00005,ABC_tran
DB00320,BE0001032,P08183,PF00664,ABC_membrane
DB00321,BE0001032,P08183,PF00005,ABC_tran
DB00321,BE0001032,P08183,PF00664,ABC_membrane
DB00328,BE0001061,O15438,PF00005,ABC_tran
DB00328,BE0001061,O15438,PF00664,ABC_membrane
DB00328,BE0001188,O15439,PF00005,ABC_tran
DB00328,BE0001188,O15439,PF00664,ABC_membrane
DB00328,BE0003640,O95255,PF00005,ABC_tran
DB00328,BE0003640,O95255,PF00664,ABC_membrane
DB00328,BE0001032,P08183,PF00005,ABC_tran
DB00328,BE0001032,P08183,PF00664,ABC_membrane
DB00328,BE0000785,P33527,PF00005,ABC_tran
DB00328,BE0000785,P33527,PF00664,ABC_membrane
DB00328,BE0003642,P46721,PF07648,Kazal_2
DB00328,BE0003642,P46721,PF03137,OATP
DB00328,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB00328,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB00328,BE0001069,Q92887,PF00005,ABC_tran
DB00328,BE0001069,Q92887,PF00664,ABC_membrane
DB00328,BE0003658,Q96J66,PF00005,ABC_tran
DB00328,BE0003658,Q96J66,PF00664,ABC_membrane
DB00328,BE0000879,Q9NSA0,PF00083,Sugar_tr
DB00328,BE0003644,Q14973,PF01758,SBF
DB00328,BE0003646,Q9Y694,PF07690,MFS_1
DB00328,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB00328,BE0001004,Q9Y6L6,PF03137,OATP
DB00328,BE0000703,O95342,PF00005,ABC_tran
DB00328,BE0000703,O95342,PF00664,ABC_membrane
DB00331,BE0003648,O15245,PF00083,Sugar_tr
DB00331,BE0003647,O15244,PF00083,Sugar_tr
DB00331,BE0003650,O75751,PF07690,MFS_1
DB00331,BE0003657,Q96FL8,PF01554,MatE
DB00331,BE0004775,Q7RTT9,PF01733,Nucleoside_tran
DB00331,BE0004752,Q86VL8,PF01554,MatE
DB00332,BE0000106,O76082,PF00083,Sugar_tr
DB00332,BE0000757,Q9H015,PF00083,Sugar_tr
DB00333,BE0001032,P08183,PF00005,ABC_tran
DB00333,BE0001032,P08183,PF00664,ABC_membrane
DB00334,BE0001032,P08183,PF00005,ABC_tran
DB00334,BE0001032,P08183,PF00664,ABC_membrane
DB00335,BE0000703,O95342,PF00005,ABC_tran
DB00335,BE0000703,O95342,PF00664,ABC_membrane
DB00338,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00338,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00338,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00338,BE0001061,O15438,PF00005,ABC_tran
DB00338,BE0001061,O15438,PF00664,ABC_membrane
DB00338,BE0001032,P08183,PF00005,ABC_tran
DB00338,BE0001032,P08183,PF00664,ABC_membrane
DB00341,BE0001032,P08183,PF00005,ABC_tran
DB00341,BE0001032,P08183,PF00664,ABC_membrane
DB00342,BE0001032,P08183,PF00005,ABC_tran
DB00342,BE0001032,P08183,PF00664,ABC_membrane
DB00342,BE0000703,O95342,PF00005,ABC_tran
DB00342,BE0000703,O95342,PF00664,ABC_membrane
DB00343,BE0001032,P08183,PF00005,ABC_tran
DB00343,BE0001032,P08183,PF00664,ABC_membrane
DB00344,BE0001032,P08183,PF00005,ABC_tran
DB00344,BE0001032,P08183,PF00664,ABC_membrane
DB00345,BE0003647,O15244,PF00083,Sugar_tr
DB00345,BE0000106,O76082,PF00083,Sugar_tr
DB00345,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB00345,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB00345,BE0001069,Q92887,PF00005,ABC_tran
DB00345,BE0001069,Q92887,PF00664,ABC_membrane
DB00345,BE0000757,Q9H015,PF00083,Sugar_tr
DB00345,BE0000879,Q9NSA0,PF00083,Sugar_tr
DB00345,BE0003661,Q9UIG8,PF07648,Kazal_2
DB00345,BE0003661,Q9UIG8,PF03137,OATP
DB00345,BE0000785,P33527,PF00005,ABC_tran
DB00345,BE0000785,P33527,PF00664,ABC_membrane
DB00345,BE0000669,P53985,PF07690,MFS_1
DB00345,BE0003646,Q9Y694,PF07690,MFS_1
DB00346,BE0001032,P08183,PF00005,ABC_tran
DB00346,BE0001032,P08183,PF00664,ABC_membrane
DB00349,BE0001032,P08183,PF00005,ABC_tran
DB00349,BE0001032,P08183,PF00664,ABC_membrane
DB00351,BE0001032,P08183,PF00005,ABC_tran
DB00351,BE0001032,P08183,PF00664,ABC_membrane
DB00352,BE0001188,O15439,PF00005,ABC_tran
DB00352,BE0001188,O15439,PF00664,ABC_membrane
DB00358,BE0001032,P08183,PF00005,ABC_tran
DB00358,BE0001032,P08183,PF00664,ABC_membrane
DB00360,BE0001032,P08183,PF00005,ABC_tran
DB00360,BE0001032,P08183,PF00664,ABC_membrane
DB00363,BE0001032,P08183,PF00005,ABC_tran
DB00363,BE0001032,P08183,PF00664,ABC_membrane
DB00363,BE0003648,O15245,PF00083,Sugar_tr
DB00363,BE0003647,O15244,PF00083,Sugar_tr
DB00363,BE0003650,O75751,PF07690,MFS_1
DB00365,BE0001032,P08183,PF00005,ABC_tran
DB00365,BE0001032,P08183,PF00664,ABC_membrane
DB00365,BE0000785,P33527,PF00005,ABC_tran
DB00365,BE0000785,P33527,PF00664,ABC_membrane
DB00365,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB00365,BE0003647,O15244,PF00083,Sugar_tr
DB00365,BE0000106,O76082,PF00083,Sugar_tr
DB00365,BE0001069,Q92887,PF00005,ABC_tran
DB00365,BE0001069,Q92887,PF00664,ABC_membrane
DB00368,BE0000486,P23975,PF00209,SNF
DB00368,BE0003647,O15244,PF00083,Sugar_tr
DB00368,BE0003650,O75751,PF07690,MFS_1
DB00368,BE0000106,O76082,PF00083,Sugar_tr
DB00368,BE0003648,O15245,PF00083,Sugar_tr
DB00368,BE0003665,Q01860,PF00157,Pou
DB00368,BE0003665,Q01860,PF00046,Homeodomain
DB00369,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB00370,BE0000749,P31645,PF00209,SNF
DB00370,BE0000749,P31645,PF03491,5HT_transport_N
DB00373,BE0001032,P08183,PF00005,ABC_tran
DB00373,BE0001032,P08183,PF00664,ABC_membrane
DB00381,BE0001032,P08183,PF00005,ABC_tran
DB00381,BE0001032,P08183,PF00664,ABC_membrane
DB00382,BE0001032,P08183,PF00005,ABC_tran
DB00382,BE0001032,P08183,PF00664,ABC_membrane
DB00390,BE0001032,P08183,PF00005,ABC_tran
DB00390,BE0001032,P08183,PF00664,ABC_membrane
DB00390,BE0003653,Q6ZQN7,PF07648,Kazal_2
DB00390,BE0003653,Q6ZQN7,PF03137,OATP
DB00390,BE0000703,O95342,PF00005,ABC_tran
DB00390,BE0000703,O95342,PF00664,ABC_membrane
DB00390,BE0003642,P46721,PF07648,Kazal_2
DB00390,BE0003642,P46721,PF03137,OATP
DB00390,BE0003667,Q86UW1,PF03619,Solute_trans_a
DB00390,BE0003668,Q86UW2,PF15048,OSTbeta
DB00390,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB00390,BE0001004,Q9Y6L6,PF03137,OATP
DB00391,BE0003648,O15245,PF00083,Sugar_tr
DB00391,BE0003647,O15244,PF00083,Sugar_tr
DB00391,BE0003657,Q96FL8,PF01554,MatE
DB00391,BE0004752,Q86VL8,PF01554,MatE
DB00391,BE0003650,O75751,PF07690,MFS_1
DB00391,BE0001032,P08183,PF00005,ABC_tran
DB00391,BE0001032,P08183,PF00664,ABC_membrane
DB00391,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00391,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00391,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00394,BE0001032,P08183,PF00005,ABC_tran
DB00394,BE0001032,P08183,PF00664,ABC_membrane
DB00394,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00394,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00394,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00394,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB00394,BE0001004,Q9Y6L6,PF03137,OATP
DB00394,BE0003659,Q9NPD5,PF07648,Kazal_2
DB00394,BE0003659,Q9NPD5,PF03137,OATP
DB00396,BE0001032,P08183,PF00005,ABC_tran
DB00396,BE0001032,P08183,PF00664,ABC_membrane
DB00396,BE0003647,O15244,PF00083,Sugar_tr
DB00396,BE0003648,O15245,PF00083,Sugar_tr
DB00396,BE0003650,O75751,PF07690,MFS_1
DB00396,BE0000703,O95342,PF00005,ABC_tran
DB00396,BE0000703,O95342,PF00664,ABC_membrane
DB00396,BE0000785,P33527,PF00005,ABC_tran
DB00396,BE0000785,P33527,PF00664,ABC_membrane
DB00396,BE0003644,Q14973,PF01758,SBF
DB00396,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB00396,BE0001004,Q9Y6L6,PF03137,OATP
DB00396,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00396,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00396,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00396,BE0003659,Q9NPD5,PF07648,Kazal_2
DB00396,BE0003659,Q9NPD5,PF03137,OATP
DB00398,BE0001032,P08183,PF00005,ABC_tran
DB00398,BE0001032,P08183,PF00664,ABC_membrane
DB00398,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00398,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00398,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00398,BE0001188,O15439,PF00005,ABC_tran
DB00398,BE0001188,O15439,PF00664,ABC_membrane
DB00398,BE0001069,Q92887,PF00005,ABC_tran
DB00398,BE0001069,Q92887,PF00664,ABC_membrane
DB00398,BE0004770,Q15311,PF00620,RhoGAP
DB00398,BE0004770,Q15311,PF20924,RLIP76_Ral-bd
DB00398,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB00398,BE0001004,Q9Y6L6,PF03137,OATP
DB00399,BE0000785,P33527,PF00005,ABC_tran
DB00399,BE0000785,P33527,PF00664,ABC_membrane
DB00401,BE0001032,P08183,PF00005,ABC_tran
DB00401,BE0001032,P08183,PF00664,ABC_membrane
DB00406,BE0003648,O15245,PF00083,Sugar_tr
DB00412,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB00412,BE0001004,Q9Y6L6,PF03137,OATP
DB00412,BE0000703,O95342,PF00005,ABC_tran
DB00412,BE0000703,O95342,PF00664,ABC_membrane
DB00412,BE0003644,Q14973,PF01758,SBF
DB00413,BE0003647,O15244,PF00083,Sugar_tr
DB00413,BE0003648,O15245,PF00083,Sugar_tr
DB00413,BE0003650,O75751,PF07690,MFS_1
DB00415,BE0000106,O76082,PF00083,Sugar_tr
DB00415,BE0001018,P46059,PF00854,PTR2
DB00415,BE0001134,Q16348,PF00854,PTR2
DB00415,BE0000669,P53985,PF07690,MFS_1
DB00421,BE0001069,Q92887,PF00005,ABC_tran
DB00421,BE0001069,Q92887,PF00664,ABC_membrane
DB00421,BE0001032,P08183,PF00005,ABC_tran
DB00421,BE0001032,P08183,PF00664,ABC_membrane
DB00421,BE0003642,P46721,PF07648,Kazal_2
DB00421,BE0003642,P46721,PF03137,OATP
DB00421,BE0000703,O95342,PF00005,ABC_tran
DB00421,BE0000703,O95342,PF00664,ABC_membrane
DB00428,BE0001032,P08183,PF00005,ABC_tran
DB00428,BE0001032,P08183,PF00664,ABC_membrane
DB00432,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB00432,BE0004705,O00337,PF07670,Gate
DB00432,BE0004705,O00337,PF07662,Nucleos_tra2_C
DB00432,BE0004705,O00337,PF01773,Nucleos_tra2_N
DB00432,BE0001204,Q99808,PF01733,Nucleoside_tran
DB00432,BE0004706,Q14542,PF01733,Nucleoside_tran
DB00434,BE0003648,O15245,PF00083,Sugar_tr
DB00437,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB00437,BE0003646,Q9Y694,PF07690,MFS_1
DB00437,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00437,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00437,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00437,BE0003647,O15244,PF00083,Sugar_tr
DB00438,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB00439,BE0001032,P08183,PF00005,ABC_tran
DB00439,BE0001032,P08183,PF00664,ABC_membrane
DB00439,BE0001069,Q92887,PF00005,ABC_tran
DB00439,BE0001069,Q92887,PF00664,ABC_membrane
DB00439,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00439,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00439,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00439,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB00439,BE0001004,Q9Y6L6,PF03137,OATP
DB00439,BE0000703,O95342,PF00005,ABC_tran
DB00439,BE0000703,O95342,PF00664,ABC_membrane
DB00440,BE0001032,P08183,PF00005,ABC_tran
DB00440,BE0001032,P08183,PF00664,ABC_membrane
DB00440,BE0003657,Q96FL8,PF01554,MatE
DB00440,BE0004752,Q86VL8,PF01554,MatE
DB00441,BE0001032,P08183,PF00005,ABC_tran
DB00441,BE0001032,P08183,PF00664,ABC_membrane
DB00441,BE0003651,Q5T3U5,PF00005,ABC_tran
DB00441,BE0003651,Q5T3U5,PF00664,ABC_membrane
DB00441,BE0001204,Q99808,PF01733,Nucleoside_tran
DB00441,BE0004705,O00337,PF07670,Gate
DB00441,BE0004705,O00337,PF07662,Nucleos_tra2_C
DB00441,BE0004705,O00337,PF01773,Nucleos_tra2_N
DB00441,BE0004706,Q14542,PF01733,Nucleoside_tran
DB00441,BE0003672,Q9HAS3,PF07670,Gate
DB00441,BE0003672,Q9HAS3,PF07662,Nucleos_tra2_C
DB00441,BE0003672,Q9HAS3,PF01773,Nucleos_tra2_N
DB00443,BE0001032,P08183,PF00005,ABC_tran
DB00443,BE0001032,P08183,PF00664,ABC_membrane
DB00444,BE0003640,O95255,PF00005,ABC_tran
DB00444,BE0003640,O95255,PF00664,ABC_membrane
DB00444,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00444,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00444,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00445,BE0000785,P33527,PF00005,ABC_tran
DB00445,BE0000785,P33527,PF00664,ABC_membrane
DB00446,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB00447,BE0001018,P46059,PF00854,PTR2
DB00447,BE0001134,Q16348,PF00854,PTR2
DB00448,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00448,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00448,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00448,BE0001032,P08183,PF00005,ABC_tran
DB00448,BE0001032,P08183,PF00664,ABC_membrane
DB00448,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB00448,BE0003648,O15245,PF00083,Sugar_tr
DB00448,BE0003647,O15244,PF00083,Sugar_tr
DB00448,BE0003650,O75751,PF07690,MFS_1
DB00451,BE0003660,Q9NYB5,PF07648,Kazal_2
DB00451,BE0003660,Q9NYB5,PF03137,OATP
DB00451,BE0000178,P36021,PF07690,MFS_1
DB00451,BE0001032,P08183,PF00005,ABC_tran
DB00451,BE0001032,P08183,PF00664,ABC_membrane
DB00451,BE0003642,P46721,PF07648,Kazal_2
DB00451,BE0003642,P46721,PF03137,OATP
DB00451,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB00451,BE0001004,Q9Y6L6,PF03137,OATP
DB00451,BE0003656,Q96BD0,PF07648,Kazal_2
DB00451,BE0003656,Q96BD0,PF03137,OATP
DB00451,BE0000222,Q01650,PF13520,AA_permease_2
DB00451,BE0001042,O94956,PF03137,OATP
DB00454,BE0001032,P08183,PF00005,ABC_tran
DB00454,BE0001032,P08183,PF00664,ABC_membrane
DB00455,BE0001032,P08183,PF00005,ABC_tran
DB00455,BE0001032,P08183,PF00664,ABC_membrane
DB00455,BE0000703,O95342,PF00005,ABC_tran
DB00455,BE0000703,O95342,PF00664,ABC_membrane
DB00456,BE0000106,O76082,PF00083,Sugar_tr
DB00456,BE0001018,P46059,PF00854,PTR2
DB00456,BE0001134,Q16348,PF00854,PTR2
DB00456,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB00456,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB00456,BE0000879,Q9NSA0,PF00083,Sugar_tr
DB00456,BE0003646,Q9Y694,PF07690,MFS_1
DB00457,BE0003648,O15245,PF00083,Sugar_tr
DB00457,BE0003650,O75751,PF07690,MFS_1
DB00457,BE0001032,P08183,PF00005,ABC_tran
DB00457,BE0001032,P08183,PF00664,ABC_membrane
DB00457,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00457,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00457,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00458,BE0001032,P08183,PF00005,ABC_tran
DB00458,BE0001032,P08183,PF00664,ABC_membrane
DB00458,BE0003647,O15244,PF00083,Sugar_tr
DB00458,BE0003650,O75751,PF07690,MFS_1
DB00458,BE0000757,Q9H015,PF00083,Sugar_tr
DB00468,BE0003647,O15244,PF00083,Sugar_tr
DB00468,BE0003648,O15245,PF00083,Sugar_tr
DB00468,BE0000106,O76082,PF00083,Sugar_tr
DB00468,BE0001032,P08183,PF00005,ABC_tran
DB00468,BE0001032,P08183,PF00664,ABC_membrane
DB00468,BE0003642,P46721,PF07648,Kazal_2
DB00468,BE0003642,P46721,PF03137,OATP
DB00468,BE0000757,Q9H015,PF00083,Sugar_tr
DB00468,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB00468,BE0001004,Q9Y6L6,PF03137,OATP
DB00469,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB00470,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00470,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00470,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00470,BE0001032,P08183,PF00005,ABC_tran
DB00470,BE0001032,P08183,PF00664,ABC_membrane
DB00470,BE0000785,P33527,PF00005,ABC_tran
DB00470,BE0000785,P33527,PF00664,ABC_membrane
DB00471,BE0001042,O94956,PF03137,OATP
DB00472,BE0001032,P08183,PF00005,ABC_tran
DB00472,BE0001032,P08183,PF00664,ABC_membrane
DB00476,BE0001032,P08183,PF00005,ABC_tran
DB00476,BE0001032,P08183,PF00664,ABC_membrane
DB00477,BE0001032,P08183,PF00005,ABC_tran
DB00477,BE0001032,P08183,PF00664,ABC_membrane
DB00477,BE0000703,O95342,PF00005,ABC_tran
DB00477,BE0000703,O95342,PF00664,ABC_membrane
DB00480,BE0001032,P08183,PF00005,ABC_tran
DB00480,BE0001032,P08183,PF00664,ABC_membrane
DB00481,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB00481,BE0001004,Q9Y6L6,PF03137,OATP
DB00481,BE0003659,Q9NPD5,PF07648,Kazal_2
DB00481,BE0003659,Q9NPD5,PF03137,OATP
DB00481,BE0001032,P08183,PF00005,ABC_tran
DB00481,BE0001032,P08183,PF00664,ABC_membrane
DB00481,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00481,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00481,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00481,BE0001069,Q92887,PF00005,ABC_tran
DB00481,BE0001069,Q92887,PF00664,ABC_membrane
DB00481,BE0001061,O15438,PF00005,ABC_tran
DB00481,BE0001061,O15438,PF00664,ABC_membrane
DB00481,BE0001188,O15439,PF00005,ABC_tran
DB00481,BE0001188,O15439,PF00664,ABC_membrane
DB00482,BE0001188,O15439,PF00005,ABC_tran
DB00482,BE0001188,O15439,PF00664,ABC_membrane
DB00482,BE0000703,O95342,PF00005,ABC_tran
DB00482,BE0000703,O95342,PF00664,ABC_membrane
DB00482,BE0001032,P08183,PF00005,ABC_tran
DB00482,BE0001032,P08183,PF00664,ABC_membrane
DB00482,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00482,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00482,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00485,BE0001018,P46059,PF00854,PTR2
DB00485,BE0001134,Q16348,PF00854,PTR2
DB00490,BE0001032,P08183,PF00005,ABC_tran
DB00490,BE0001032,P08183,PF00664,ABC_membrane
DB00492,BE0001018,P46059,PF00854,PTR2
DB00492,BE0001134,Q16348,PF00854,PTR2
DB00493,BE0001018,P46059,PF00854,PTR2
DB00493,BE0001134,Q16348,PF00854,PTR2
DB00493,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB00493,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB00493,BE0000879,Q9NSA0,PF00083,Sugar_tr
DB00493,BE0003646,Q9Y694,PF07690,MFS_1
DB00495,BE0003647,O15244,PF00083,Sugar_tr
DB00495,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB00495,BE0003646,Q9Y694,PF07690,MFS_1
DB00495,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB00495,BE0000879,Q9NSA0,PF00083,Sugar_tr
DB00495,BE0004705,O00337,PF07670,Gate
DB00495,BE0004705,O00337,PF07662,Nucleos_tra2_C
DB00495,BE0004705,O00337,PF01773,Nucleos_tra2_N
DB00495,BE0004706,Q14542,PF01733,Nucleoside_tran
DB00495,BE0001032,P08183,PF00005,ABC_tran
DB00495,BE0001032,P08183,PF00664,ABC_membrane
DB00495,BE0001188,O15439,PF00005,ABC_tran
DB00495,BE0001188,O15439,PF00664,ABC_membrane
DB00495,BE0003639,O15440,PF00005,ABC_tran
DB00495,BE0003639,O15440,PF00664,ABC_membrane
DB00495,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00495,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00495,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00499,BE0000785,P33527,PF00005,ABC_tran
DB00499,BE0000785,P33527,PF00664,ABC_membrane
DB00500,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB00501,BE0001032,P08183,PF00005,ABC_tran
DB00501,BE0001032,P08183,PF00664,ABC_membrane
DB00501,BE0003647,O15244,PF00083,Sugar_tr
DB00501,BE0003648,O15245,PF00083,Sugar_tr
DB00501,BE0003650,O75751,PF07690,MFS_1
DB00501,BE0000106,O76082,PF00083,Sugar_tr
DB00501,BE0001066,Q4U2R8,PF00083,Sugar_tr
DB00501,BE0003645,Q8TCC7,PF00083,Sugar_tr
DB00501,BE0003657,Q96FL8,PF01554,MatE
DB00501,BE0000757,Q9H015,PF00083,Sugar_tr
DB00501,BE0000879,Q9NSA0,PF00083,Sugar_tr
DB00501,BE0003646,Q9Y694,PF07690,MFS_1
DB00501,BE0000703,O95342,PF00005,ABC_tran
DB00501,BE0000703,O95342,PF00664,ABC_membrane
DB00501,BE0004752,Q86VL8,PF01554,MatE
DB00502,BE0001032,P08183,PF00005,ABC_tran
DB00502,BE0001032,P08183,PF00664,ABC_membrane
DB00503,BE0001032,P08183,PF00005,ABC_tran
DB00503,BE0001032,P08183,PF00664,ABC_membrane
DB00503,BE0000785,P33527,PF00005,ABC_tran
DB00503,BE0000785,P33527,PF00664,ABC_membrane
DB00503,BE0003642,P46721,PF07648,Kazal_2
DB00503,BE0003642,P46721,PF03137,OATP
DB00503,BE0001069,Q92887,PF00005,ABC_tran
DB00503,BE0001069,Q92887,PF00664,ABC_membrane
DB00503,BE0001067,Q9UNQ0,PF00005,ABC_tran
DB00503,BE0001067,Q9UNQ0,PF01061,ABC2_membrane
DB00503,BE0001067,Q9UNQ0,PF19055,ABC2_membrane_7
DB00503,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB00503,BE0001004,Q9Y6L6,PF03137,OATP
DB00503,BE0001042,O94956,PF03137,OATP
DB00503,BE0000703,O95342,PF00005,ABC_tran
DB00503,BE0000703,O95342,PF00664,ABC_membrane
DB00503,BE0003659,Q9NPD5,PF07648,Kazal_2
DB00503,BE0003659,Q9NPD5,PF03137,OATP
DB00508,BE0001032,P08183,PF00005,ABC_tran
DB00508,BE0001032,P08183,PF00664,ABC_membrane
DB00509,BE0001004,Q9Y6L6,PF07648,Kazal_2
DB00509,BE0001004,Q9Y6L6,PF03137,OATP
DB00509,BE0003660,Q9NYB5,PF07648,Kazal_2
DB00509,BE0003660,Q9NYB5,PF03137,OATP
DB00509,BE0003656,Q96BD0,PF07648,Kazal_2
DB00509,BE0003656,Q96BD0,PF03137,OATP
DB00509,BE0003653,Q6ZQN7,PF07648,Kazal_2
DB00509,BE0003653,Q6ZQN7,PF03137,OATP
DB00509,BE0000222,Q01650,PF13520,AA_permease_2
DB00515,BE0001061,O15438,PF00005,ABC_tran
DB00515,BE0001061,O15438,PF00664,ABC_membrane
DB00515,BE0003639,O15440,PF00005,ABC_tran
DB00515,BE0003639,O15440,PF00664,ABC_membrane
DB00515,BE0001069,Q92887,PF00005,ABC_tran
DB00515,BE0001069,Q92887,PF00664,ABC_membrane
DB00515,BE0003647,O15244,PF00083,Sugar_tr
DB00515,BE0003649,O15431,PF04145,Ctr
DB00515,BE0003662,O15432,PF04145,Ctr
DB00515,BE0003640,O95255,PF00005,ABC_tran
